0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.328592987015596183e-05,1.899993950386158275e-04,4.157194156956749804e-04,6.870875156964156545e-04,9.735544463486591610e-04,1.250652017633827008e-03,1.500194930349532706e-03,1.709505726794343728e-03,1.870403646789464084e-03,1.978199577704885595e-03,2.030770212041450688e-03,2.027732881450783429e-03,1.969729370213686021e-03,1.857824588963507195e-03,1.693025102228068804e-03,1.475920403478366309e-03,1.206446045143784234e-03,8.837626775948962754e-04,5.062395636310341139e-04,7.152621003079021045e-05,-4.233076719856093467e-04,-9.815849528295650037e-04,-1.606806643082997563e-03,-2.302427176968324229e-03,-3.071632010553832469e-03,-3.917125425559771917e-03,-4.840932308970743135e-03,-5.844214787210544500e-03,-6.927103193638218734e-03,-8.088540815679270621e-03,-9.326142802595619244e-03,-1.063607100208080816e-02,-1.201292785796283930e-02,-1.344967350577785936e-02,-1.493757068280771733e-02,-1.646616200818510137e-02,-1.802328366861816189e-02,-1.959511869238220530e-02,-2.116629193923024593e-02,-2.272000778994858958e-02,-2.423823037399422745e-02,-2.570190508873115495e-02,-2.709121917740158619e-02,-2.838589826202976216e-02,-2.956553496955414279e-02,-3.060994512518873736e-02,-3.149954638343623742e-02,-3.221575358297611852e-02,-3.274138450355686125e-02,-3.306106903317259510e-02,-3.316165399728862595e-02,-3.303259505379821381e-02,-3.266632613857205214e-02,-3.205859600736252202e-02,-3.120876054192393140e-02,-3.012001878239549402e-02,-2.879958024953848880e-02,-2.725875118025123875e-02,-2.551292797203668500e-02,-2.358148755822658468e-02,-2.148756672607232687e-02,-1.925772560366339342e-02,-1.692149466833267266e-02,-1.451080957198442635e-02,-1.205934364460838418e-02,-9.601753835317526284e-03,-7.172861701398695194e-03,-4.806796414279375894e-03,-2.536131138516412378e-03,-3.910470890760848854e-04,1.601439321017001033e-03,3.418151856108669982e-03,5.040301257296700074e-03,6.453877851908268980e-03,7.649871770540283417e-03,8.624311436597942651e-03,9.378120683997489063e-03,9.916804636306278051e-03,1.024998358464256944e-02,1.039080183994788714e-02,1.035524437946331970e-02,1.016139778031176222e-02,9.828693474032495006e-03,9.377171144928161603e-03,8.826798818807241043e-03,8.196884726090657852e-03,7.505615240397516333e-03,6.769753654594733334e-03,6.004536181176165638e-03,5.223803279901959203e-03,4.440403803964301267e-03,3.666902240522007788e-03,2.916598160496930697e-03,2.204818215435784545e-03,1.550336246286330988e-03,9.765530897520980193e-04,5.115810220112911120e-04,1.853102160606882203e-04,1.922533549258892673e-05,0.000000000000000000e+00
0.000000000000000000e+00,1.066727173961615573e-04,3.735099640718544164e-04,7.514083607106479415e-04,1.190763504040036986e-03,1.646231424029940887e-03,2.079880890157813009e-03,2.462089449205232677e-03,2.771096309568404133e-03,2.991933542509800977e-03,3.115133628421859219e-03,3.135410785039949213e-03,3.050414004927836775e-03,2.859604959492354024e-03,2.563293929772829383e-03,2.161856198102514188e-03,1.655142733175700995e-03,1.042089774430408856e-03,3.205216582062635168e-04,-5.128692271925278101e-04,-1.462390705424512034e-03,-2.533099226476783969e-03,-3.730463296069894130e-03,-5.059975801847985122e-03,-6.526744770711466123e-03,-8.135085593179981062e-03,-9.888130634336234764e-03,-1.178746585530919197e-02,-1.383279958825688917e-02,-1.602166630951446305e-02,-1.834916790588225419e-02,-2.080775587921872977e-02,-2.338705938268042031e-02,-2.607376521168305525e-02,-2.885155640306928324e-02,-3.170111572529375754e-02,-3.460019910767583862e-02,-3.752378215113053722e-02,-4.044428054982766862e-02,-4.333184280080201733e-02,-4.615471121884198724e-02,-4.887964518491465238e-02,-5.147239885606066240e-02,-5.389824431272088878e-02,-5.612253032164604694e-02,-5.811126650808453448e-02,-5.983172268218262674e-02,-6.125303324891891860e-02,-6.234679693450198568e-02,-6.308766237337429250e-02,-6.345389032220806469e-02,-6.342788332956582342e-02,-6.299667355459276363e-02,-6.215235909563159022e-02,-6.089247869998071910e-02,-5.922031415746224770e-02,-5.714510914562642707e-02,-5.468219293383948937e-02,-5.185299732704338332e-02,-4.868495570586760246e-02,-4.521127416169803265e-02,-4.147056667736181285e-02,-3.750634917426558246e-02,-3.336639108969739753e-02,-2.910192794772248695e-02,-2.476674404263956922e-02,-2.041614066847674200e-02,-1.610581200492785386e-02,-1.189065741822931122e-02,-7.823565084784168608e-03,-3.954206975011054573e-03,-3.278888126131234673e-04,3.015499844546970596e-03,6.042391173896163349e-03,8.726259701819083850e-03,1.104812373952417624e-02,1.299680239229009278e-02,1.456891403826361849e-02,1.576861484365220042e-02,1.660708925174548753e-02,1.710181753239190666e-02,1.727565750469772440e-02,1.715578770147551183e-02,1.677256706868613875e-02,1.615837170962635891e-02,1.534647251649502719e-02,1.437001940167894655e-02,1.326119889982146569e-02,1.205063241686338965e-02,1.076708166538548408e-02,9.437523604626513532e-03,8.087645075966201288e-03,6.742779937501951898e-03,5.429257313192474392e-03,4.176030388153832706e-03,3.016281951934025526e-03,1.988411753387258219e-03,1.135352275439664629e-03,5.005521465523543731e-04,1.185959435420234556e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.518867948074521964e-04,5.012767450629841172e-04,9.727788693922615132e-04,1.503337913914212960e-03,2.038691948498698881e-03,2.533522473599662816e-03,2.951649973219470924e-03,3.265569978393225662e-03,3.455450073212860788e-03,3.507828247311823092e-03,3.414202193813354550e-03,3.169636569274385859e-03,2.771472475224492655e-03,2.218197686357009733e-03,1.508519333591326703e-03,6.406667639811211177e-04,-3.880619565845449029e-04,-1.581511620849731722e-03,-2.944656415600327946e-03,-4.483391630997056454e-03,-6.204170447374636639e-03,-8.113530490125753225e-03,-1.021755446446927923e-02,-1.252130443596892809e-02,-1.502826182519710792e-02,-1.773979688786441258e-02,-2.065468409980425468e-02,-2.376867457326962280e-02,-2.707413370091708502e-02,-3.055975123932136786e-02,-3.421033114785045764e-02,-3.800666873949230806e-02,-4.192552231700862053e-02,-4.593968504589097945e-02,-5.001816030380304423e-02,-5.412644037700172633e-02,-5.822688454307863026e-02,-6.227918872928803889e-02,-6.624093547151826966e-02,-7.006821013553321542e-02,-7.371626750077306389e-02,-7.714023193117638955e-02,-8.029581444135265589e-02,-8.314003089239042910e-02,-8.563190713379724428e-02,-8.773315891941727007e-02,-8.940883662455521852e-02,-9.062792694874911847e-02,-9.136390570444972992e-02,-9.159523731207096231e-02,-9.130581764515728616e-02,-9.048535734960001797e-02,-8.912970270504599890e-02,-8.724109056063994450e-02,-8.482833295919937899e-02,-8.190692589783697686e-02,-7.849907542178606590e-02,-7.463363309641077303e-02,-7.034593204863293092e-02,-6.567751441638502996e-02,-6.067574138931441929e-02,-5.539327824091284241e-02,-4.988744897904129338e-02,-4.421945856018967558e-02,-3.845348503036901538e-02,-3.265564938955774904e-02,-2.689287724258669632e-02,-2.123167310683900938e-02,-1.573683520541680619e-02,-1.047014520870308274e-02,-5.489073165825327123e-03,-8.455422382634536884e-04,3.415199718421487937e-03,7.255554641032684396e-03,1.064635042927894459e-02,1.356738003281709494e-02,1.600767320127543039e-02,1.796548181282154460e-02,1.944797304933110899e-02,2.047063954245793849e-02,2.105645114159167275e-02,2.123478825456345462e-02,2.104021093954371036e-02,2.051113040369878515e-02,1.968845984981655931e-02,1.861432946732330049e-02,1.733095555585090902e-02,1.587975568781710423e-02,1.430079893789795720e-02,1.263266950911964663e-02,1.091279856859902683e-02,9.178275604096969992e-03,7.467078119860213158e-03,5.819547658152792249e-03,4.279786206079569909e-03,2.896465265797133846e-03,1.722409829036979090e-03,8.124993267633555784e-04,2.206053275299567080e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.753277713569522669e-04,5.663343994822751023e-04,1.077378045736490696e-03,1.633931711327745980e-03,2.175181136773694790e-03,2.651391600720479774e-03,3.022759745292901909e-03,3.258451517811078186e-03,3.335470576610770951e-03,3.237349873646444293e-03,2.952753461385601401e-03,2.474083635250469166e-03,1.796175534381903209e-03,9.151465664357423145e-04,-1.725459520533028886e-04,-1.470800421681244799e-03,-2.984298431988252273e-03,-4.718661715025093684e-03,-6.680355521645876468e-03,-8.876372456004659808e-03,-1.131374333501492489e-02,-1.399892810999466171e-02,-1.693714009370052287e-02,-2.013165178086509868e-02,-2.358312244912205008e-02,-2.728897875745829593e-02,-3.124287159885012419e-02,-3.543422654236388220e-02,-3.984790139185852981e-02,-4.446396202713037704e-02,-4.925758577580861830e-02,-5.419909916639522457e-02,-5.925415347642543767e-02,-6.438403692394403799e-02,-6.954611697095165745e-02,-7.469440058296374085e-02,-7.978019506883146650e-02,-8.475284789718773304e-02,-8.956054108342909048e-02,-9.415111459821463857e-02,-9.847289379434150114e-02,-1.024754979294708185e-01,-1.061106101799666607e-01,-1.093326937055337511e-01,-1.120996429053210813e-01,-1.143733635836627072e-01,-1.161202799476320491e-01,-1.173117698960903926e-01,-1.179245327283788558e-01,-1.179408950892884000e-01,-1.173490616483063714e-01,-1.161433167289884077e-01,-1.143241819580067820e-01,-1.118985331344488077e-01,-1.088796771005672431e-01,-1.052873866207871267e-01,-1.011478883597334288e-01,-9.649379622015011315e-02,-9.136397979644994560e-02,-8.580335576292684452e-02,-7.986258888688380075e-02,-7.359768925770983350e-02,-6.706949343879095582e-02,-6.034301970792479292e-02,-5.348669140128054639e-02,-4.657142756322291827e-02,-3.966960646268018198e-02,-3.285391478146331562e-02,-2.619610301734731986e-02,-1.976567539426846154e-02,-1.362854979974095770e-02,-7.845729428401431588e-03,-2.472032381033044401e-03,2.445072005656081463e-03,6.866471208687345042e-03,1.076221561665309176e-02,1.411208172379258517e-02,1.690585969407299577e-02,1.914334353296441582e-02,2.083401554712667123e-02,2.199643226480271080e-02,2.265733592772823865e-02,2.285053328210816248e-02,2.261560079870722495e-02,2.199649166038539563e-02,2.104013380424132537e-02,1.979511875618618702e-02,1.831058632323584456e-02,1.663540809136306378e-02,1.481775982130946120e-02,1.290514500654098111e-02,1.094488463722665880e-02,8.985019134201006549e-03,7.075481639130851326e-03,5.269317748433852144e-03,3.623701121148983212e-03,2.200654438089357130e-03,1.067987450711881071e-03,3.024490655085370077e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.805537374436623596e-04,5.750040435150249700e-04,1.075453883838283680e-03,1.599286343569253669e-03,2.081138822839149853e-03,2.468698491852903965e-03,2.720355591095399879e-03,2.803579046443561290e-03,2.693501914309345303e-03,2.371540465600538699e-03,1.824022041679037188e-03,1.040856496351833709e-03,1.430657981462302598e-05,-1.262083242397797145e-03,-2.794344762577316652e-03,-4.588687729121940923e-03,-6.651819901239509024e-03,-8.990981846723318516e-03,-1.161371563491054096e-02,-1.452740684873006852e-02,-1.773865409277248714e-02,-2.125252767501585247e-02,-2.507177934627829660e-02,-2.919605939887684465e-02,-3.362118848663832316e-02,-3.833852174237153271e-02,-4.333443396952726956e-02,-4.858994763104858977e-02,-5.408051978681248373e-02,-5.977599915839380829e-02,-6.564075915773001646e-02,-7.163400639157477268e-02,-7.771025679945910147e-02,-8.381996368649240192e-02,-8.991027429869420662e-02,-9.592588516879453631e-02,-1.018099620128459087e-01,-1.075050879854733271e-01,-1.129542047722641440e-01,-1.181015141537337110e-01,-1.228933128891041698e-01,-1.272787404281353896e-01,-1.312104263657530023e-01,-1.346450320124609468e-01,-1.375436873502709489e-01,-1.398723305002052275e-01,-1.416019613240291908e-01,-1.427088237604267063e-01,-1.431745329357188568e-01,-1.429861630829012964e-01,-1.421363110168603616e-01,-1.406231475578044454e-01,-1.384504660964628320e-01,-1.356277336815717993e-01,-1.321701458041179555e-01,-1.280986816683653273e-01,-1.234401523896915404e-01,-1.182272304616089065e-01,-1.124984452180812222e-01,-1.062981261241371933e-01,-9.967627380776271362e-02,-9.268833804420527345e-02,-8.539488263916519828e-02,-7.786111949445478908e-02,-7.015629815656108936e-02,-6.235294280553478619e-02,-5.452593575816799126e-02,-4.675145480486923161e-02,-3.910578060388136129e-02,-3.166399934286683038e-02,-2.449863431625281043e-02,-1.767824733922124247e-02,-1.126605648650596050e-02,-5.318620097651105549e-03,1.153619225804306935e-04,4.996079864746192679e-03,9.293433246263551467e-03,1.298759759217752406e-02,1.606930806862941902e-02,1.853984001635834017e-02,2.041067965024504285e-02,2.170289356524328708e-02,2.244622292427136609e-02,2.267794672504723497e-02,2.244157741093221609e-02,2.178546994338772039e-02,2.076144046336123039e-02,1.942350050407633255e-02,1.782681453640189845e-02,1.602697923845802438e-02,1.407969935455388039e-02,1.204089620429272395e-02,9.967234526449608029e-03,7.917005291534974509e-03,5.951288908641657466e-03,4.135407791790737808e-03,2.540965210062174316e-03,1.249406832966683473e-03,3.591681824703516412e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.713689499781463079e-04,5.356852666824737843e-04,9.798473986024115474e-04,1.417229172906384407e-03,1.780322970663905787e-03,2.015929643106359036e-03,2.082024819315371218e-03,1.945564523758875133e-03,1.580769733913906308e-03,9.676494597341239300e-04,9.065977717386106052e-05,-1.062524648828888640e-03,-2.502106192679423666e-03,-4.237084719747768666e-03,-6.275954476905259462e-03,-8.627136044754513122e-03,-1.129911931971306141e-02,-1.430031738000625899e-02,-1.763865677626854506e-02,-2.132095247914363167e-02,-2.535213166257939410e-02,-2.973437784449984439e-02,-3.446626594573130170e-02,-3.954195160557795463e-02,-4.495046747061703929e-02,-5.067516777988151366e-02,-5.669335202145898284e-02,-6.297608910134783189e-02,-6.948825477073934664e-02,-7.618878610562253295e-02,-8.303114702033999317e-02,-8.996398817961520633e-02,-9.693197398619822491e-02,-1.038767397299039941e-01,-1.107379347241027046e-01,-1.174543033034731038e-01,-1.239647554191985052e-01,-1.302093822159016145e-01,-1.361303788938245662e-01,-1.416728464768832463e-01,-1.467854547545849875e-01,-1.514209595474328152e-01,-1.555365775803556339e-01,-1.590942308724713483e-01,-1.620606791690608894e-01,-1.644075633319500851e-01,-1.661113847867181637e-01,-1.671534463002088688e-01,-1.675197778440633278e-01,-1.672010684524595781e-01,-1.661926211635679773e-01,-1.644943436629849598e-01,-1.621107823840274298e-01,-1.590512027645319681e-01,-1.553297132635532152e-01,-1.509654257243405739e-01,-1.459826398448440254e-01,-1.404110350117139250e-01,-1.342858487303488502e-01,-1.276480175495845193e-01,-1.205442539890877185e-01,-1.130270318186878814e-01,-1.051544524083881937e-01,-9.698996703121562368e-02,-8.860193414359346376e-02,-8.006299684116120752e-02,-7.144927376216281267e-02,-6.283936634320187731e-02,-5.431319596463517890e-02,-4.595069541300764171e-02,-3.783038938167470472e-02,-3.002790756616145404e-02,-2.261448053803536209e-02,-1.565547247357700761e-02,-9.209005742014312115e-03,-3.324730403118350466e-03,1.957212843507537964e-03,6.606994316054237183e-03,1.060562793478599802e-02,1.394521070440976271e-02,1.662885607407926097e-02,1.867032068986337195e-02,2.009333835277946761e-02,2.093069113592885624e-02,2.122306527115594768e-02,2.101775764817885930e-02,2.036731590521505958e-02,1.932820874695945212e-02,1.795963042034695589e-02,1.632254133749717895e-02,1.447903381563274763e-02,1.249208883284427807e-02,1.042576343308398816e-02,8.345835759146711871e-03,6.320966984887549898e-03,4.424565193599944331e-03,2.737816021788829542e-03,1.354825003721700071e-03,3.914582025449953886e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.504844355625966149e-04,4.553212623517010867e-04,8.018064650179710295e-04,1.103387233591553379e-03,1.293124994890283101e-03,1.318763265832246546e-03,1.139171842299390629e-03,7.217769556834972193e-04,4.063312047862760543e-05,-9.251058244577858554e-04,-2.192461375735835390e-03,-3.775717973107329140e-03,-5.687334840393755940e-03,-7.938658397316855977e-03,-1.054039675138663569e-02,-1.350282112449184557e-02,-1.683567674360156655e-02,-2.054781203381085899e-02,-2.464656326789457438e-02,-2.913695598396664685e-02,-3.402080012892458316e-02,-3.929576130470840284e-02,-4.495448660801484170e-02,-5.098385310749273952e-02,-5.736439328768445228e-02,-6.406993743310250566e-02,-7.106749921682892213e-02,-7.831741769810733611e-02,-8.577375585862062612e-02,-9.338494218225081023e-02,-1.010946277722880732e-01,-1.088427180977098035e-01,-1.165665272094116994e-01,-1.242019947626411408e-01,-1.316849035891266839e-01,-1.389520383158858452e-01,-1.459422332572966330e-01,-1.525972694604738888e-01,-1.588625948690325362e-01,-1.646878564390020783e-01,-1.700272471520403450e-01,-1.748396829907719052e-01,-1.790888342562341751e-01,-1.827430417550534592e-01,-1.857751514058823272e-01,-1.881623010621966685e-01,-1.898856913646646549e-01,-1.909303688385088627e-01,-1.912850448343733356e-01,-1.909419687785373632e-01,-1.898968689245417729e-01,-1.881489686201169298e-01,-1.857010811323727417e-01,-1.825597813248446277e-01,-1.787356479058134495e-01,-1.742435655006970008e-01,-1.691030713925246176e-01,-1.633387274265635514e-01,-1.569804933719839424e-01,-1.500640741586724558e-01,-1.426312101496535478e-01,-1.347298773527627613e-01,-1.264143636680228611e-01,-1.177451883736067295e-01,-1.087888354831431509e-01,-9.961727763346088504e-02,-9.030727583506892309e-02,-8.093945149241318915e-02,-7.159713999420183606e-02,-6.236504897297785038e-02,-5.332775786551537112e-02,-4.456810737573401598e-02,-3.616553661688672733e-02,-2.819443112645542843e-02,-2.072254609282492971e-02,-1.380956605127350509e-02,-7.505855589199462302e-03,-1.851446245364121029e-03,3.124706047248453078e-03,7.405169922396604917e-03,1.098418203525439868e-02,1.386748401318250827e-02,1.607186301004149068e-02,1.762441795629463015e-02,1.856158704504927079e-02,1.892798698481509487e-02,1.877513035404838188e-02,1.816010238116164480e-02,1.714429033806625507e-02,1.579226511275483649e-02,1.417091413185783688e-02,1.234891915841434748e-02,1.039666819074303201e-02,8.386701739876097766e-03,6.394842620667032934e-03,4.502272966700379339e-03,2.799024167384561723e-03,1.389623567506533290e-03,4.019045640248078356e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.195557641764107519e-04,3.387652269683597830e-04,5.498601449997285841e-04,6.701880343669641910e-04,6.361969529417024413e-04,3.985235344900668630e-04,-8.174498845104797651e-05,-8.358125923274225839e-04,-1.889171363633920971e-03,-3.263083728352552705e-03,-4.975718576677321849e-03,-7.043038792126628776e-03,-9.479475279352797198e-03,-1.229837905873995725e-02,-1.551222277817714164e-02,-1.913252536291253428e-02,-2.316949346387464984e-02,-2.763140303106725176e-02,-3.252377505292165100e-02,-3.784842381411555878e-02,-4.360246930914259134e-02,-4.977740657707965810e-02,-5.635831561346853202e-02,-6.332327980358569419e-02,-7.064306222576775818e-02,-7.828107024480590592e-02,-8.619362053028244153e-02,-9.433049884532028473e-02,-1.026357912977697157e-01,-1.110489464783279145e-01,-1.195060122131017671e-01,-1.279409783961518443e-01,-1.362871504594468097e-01,-1.444784777933535436e-01,-1.524507681206512255e-01,-1.601427315959824960e-01,-1.674968154910856377e-01,-1.744598094732869586e-01,-1.809832203769529690e-01,-1.870234320225577784e-01,-1.925416786597545782e-01,-1.975038692954746156e-01,-2.018803044720499096e-01,-2.056453274685755284e-01,-2.087769492381957859e-01,-2.112564816388041999e-01,-2.130682076168981809e-01,-2.141991107717114151e-01,-2.146386807531329155e-01,-2.143788055905347656e-01,-2.134137574487860456e-01,-2.117402744194425979e-01,-2.093577376063204820e-01,-2.062684397057935604e-01,-2.024779382386316107e-01,-1.979954833088108657e-01,-1.928345060545766931e-01,-1.870131497251275310e-01,-1.805548205975386622e-01,-1.734887309285799151e-01,-1.658504011636403042e-01,-1.576820842089568242e-01,-1.490330713585754363e-01,-1.399598381834852301e-01,-1.305259900703603093e-01,-1.208019717686053401e-01,-1.108645136591127206e-01,-1.007957995219923020e-01,-9.068235590444857774e-02,-8.061368079604484815e-02,-7.068064772963517095e-02,-6.097373879933100371e-02,-5.158117445086575492e-02,-4.258701747041109681e-02,-3.406933211477498891e-02,-2.609847633323136504e-02,-1.873559602135151103e-02,-1.203137660422082256e-02,-6.025090973656708516e-03,-7.439660805116281653e-04,3.797124845476059635e-03,7.595650329999138056e-03,1.066110511106867047e-02,1.301441572489180944e-02,1.468710008417127913e-02,1.572022305695087302e-02,1.616320099868123750e-02,1.607252082052445033e-02,1.551045243917897366e-02,1.454384580218070697e-02,1.324311401728799943e-02,1.168151312331945461e-02,9.934840666299453449e-03,8.081697610975407953e-03,6.204502641450981501e-03,4.391524705910947700e-03,2.740307151823679049e-03,1.362964595020457748e-03,3.938623771891420393e-04,0.000000000000000000e+00
0.000000000000000000e+00,7.948049843303375643e-05,1.891076850599393490e-04,2.300474386785321813e-04,1.271339378981286314e-04,-1.770053459741860306e-04,-7.268580489084506798e-04,-1.557799512401003908e-03,-2.698820370272924946e-03,-4.174423737314365834e-03,-6.005926191712710784e-03,-8.212353070863376292e-03,-1.081104823753127782e-02,-1.381804936815060614e-02,-1.724823004963816492e-02,-2.111518775051704142e-02,-2.543086151555661034e-02,-3.020488796390006017e-02,-3.544373826843139758e-02,-4.114971135420503190e-02,-4.731988110387085750e-02,-5.394510356205844265e-02,-6.100918405913609288e-02,-6.848828719400880394e-02,-7.635064944539313170e-02,-8.455662898029635277e-02,-9.305910248953423725e-02,-1.018041954478990513e-01,-1.107323101380251335e-01,-1.197793954423367890e-01,-1.288783850430506028e-01,-1.379607183001715087e-01,-1.469578528102837567e-01,-1.558026808290000620e-01,-1.644307733584989828e-01,-1.727813942817268966e-01,-1.807982498566127194e-01,-1.884299630287722405e-01,-1.956302843661266722e-01,-2.023580696004156354e-01,-2.085770663676651537e-01,-2.142555593759518928e-01,-2.193659243763300959e-01,-2.238841380710337448e-01,-2.277892848730698749e-01,-2.310630936731120633e-01,-2.336895297280238981e-01,-2.356544594015384797e-01,-2.369453993435783890e-01,-2.375513570312280109e-01,-2.374627663702910119e-01,-2.366715200248604156e-01,-2.351710989283129216e-01,-2.329567985964089982e-01,-2.300260509679526166e-01,-2.263788391296093772e-01,-2.220182000916242904e-01,-2.169508075130080482e-01,-2.111876217870529981e-01,-2.047445891933405704e-01,-1.976433650759545635e-01,-1.899120285943275421e-01,-1.815857491043325056e-01,-1.727073574690516922e-01,-1.633277705588382089e-01,-1.535062149747760396e-01,-1.433101977013533090e-01,-1.328151778670968453e-01,-1.221039055939349693e-01,-1.112654109994617307e-01,-1.003936479973810830e-01,-8.958582202999294808e-02,-7.894045593202807243e-02,-6.855527092955268631e-02,-5.852497737213170625e-02,-4.893907963098655806e-02,-3.987980004743645057e-02,-3.142021760574482958e-02,-2.362269937542674919e-02,-1.653767933151712236e-02,-1.020281340370454530e-02,-4.642515144226400624e-03,1.321438244491135103e-04,4.123198822034591232e-03,7.345261443144311675e-03,9.824736450303916263e-03,1.159883207716737828e-02,1.271441304036079883e-02,1.322675182952952853e-02,1.319824382593327849e-02,1.269716526747106423e-02,1.179656917539119443e-02,1.057343241360087817e-02,9.108187394946322402e-03,7.484796128095973222e-03,5.791553861879687910e-03,4.122842564493502115e-03,2.582079365142263792e-03,1.286093997283435176e-03,3.710756044170616550e-04,0.000000000000000000e+00
